,Text,Cluster_Label
3324,"may repeat the course with a different topic for up to 6 credits. Pre: Junior Standing. (3H,3C)
",5
3328,"to racial issues, differences in aesthetics and cultures. Pre: 1714. (3H,3C)
",5
3351,"resistance to colonial domination and policies, and cultural interchanges with non-Indians. (3H,3C)
",5
3355,"traditions, and the relationships among orality, literacy, technology, media, and culture. (3H,3C)
",5
3361,"and their characters come. Pre: ENGL 1106 or ENGL H1204 or COMM 1016. (3H,3C)
",5
3367,"culture, and thought; their future survival. Pre: ENGL 1106 or ENGL H1204 or COMM 1016. (3H,3C)
",5
3447,"schools with individual students’ rights/responsibilities. Pre: SOC 3414 or CRIM 3414. (3H,3C)
",5
3950,"regional cultural resources. RESOURCE CHARGE. (3H,3C)
",5
3374,"regional, and intra-community diversity among contemporary indigenous peoples. (3H,3C)
",5
5410,"the United States. Pre: 3024, (ECON 2005 or ECON 2005H), (ECON 2006 or ECON 2006H). (3H,3C)
",5
3400,"distribution of crime in the United States. Pre: SOC 1004. (3H,3C)
",5
3405,"justice systems. Pre: 3414 or SOC 3414. (3H,3C)
",5
3411,"system. Pre: 3414 or SOC 3414. (3H,3C)
",5
3416,"in the U.S. and internationally. Pre: SOC 3414 or CRIM 3414. (3H,3C)
",5
5424,"4754. (3H,3C)
",5
3434,"strategies, and promotion of peace at the local, national, and global levels. (3H,3C)
",5
3441,"Pre: 2044 or SOC 2044. (3H,3C)
",5
2910,"conversion of cellulose by chemical processes. Pre: CHEM 1036. (3H,3C)
",5
4105,"Painting, sculpture, and architecture of the Greeks, ca. 1000-31 B.C. Emphasis on correlation ofarchaeological remains with literary sources, and on the development of the arts in relation to culturalenvironments of the archaic, classical, and Hellenistic periods. Pre: 2385. (3H,3C)
",5
4396,"communication skills. (3H,3C)
",5
2830,"laws and regulations affecting packaging design and use. Pre: 2104. (3H,3C)
",5
4384,"policy. (3H,3C)
",5
3743,"(dis)ability. Pre: 1824. (3H,3C)
",5
4520,"or MATH 2015), (CS 1054 or CS 1064). (3H,3C)
",5
5356,"Africa, Asia, and Latin America. Pre: Junior Standing. (3H,3C)
",5
2753,"1824. (3H,3C)
",5
3728,"sometimes conflict. Service-learning is a required component of the course. Pre: 1824. (3H,3C)
",5
2676,"the United States. Pre: ENGL 1106 or ENGL 1204H or COMM 1016. (3H,3C)
",5
2746,"ideas, images, and icons on the popular imagination. (3H,3C)
",5
2728,"interactions in the medieval world. (3H,3C)
",5
2743,"institutions including economics and polity. Taught alternate years. Pre: SOC 1004. (3H,3C)
",5
4420,"credits in Discourse. Pre: (1024 or SOC 2034), SPIA 2024. (3H,3C)
",5
2737,"Jihad. Muslims re-formulate the Islamic tradition as a response to the pressures of modernity. (3H,3C)
",5
4376,"urbanization. Comparative approach and global perspective. (3H,3C)
",5
2623,"way of understanding the religion and history of early Christianity. (3H,3C)
",5
2734,"Pre: JUD 2134 or PSCI 1024. (3H,3C)
",5
2680,"similarities in the different styles and stances in communication and their meanings to participants. (3H,3C)
",5
5366,"and floodplain regulation and policy. (3H,3C)
",5
4390,"diversity and inclusion. (3H,3C)
",5
2672,"States. (3H,3C)
",5
2629,"interdependence of mythological tales from different cultures and perspectives. In English. (3H,3C)
",5
4408,"implications for sustainability, resilience, and globalization. Pre: GEOG 2244 or SPIA 2244. (3H,3C)
",5
2664,"constructions of the ""rights of women if Islam."" (3H,3C)
",5
3678,"1004. (3H,3C)
",5
5361,"required. (3H,3C)
",5
3718,"of fields. Pre: 1824. (3H,3C)
",5
3673,"health practitioners. Taught alternate years. Junior Standing. Pre: 1004. (3H,3C)
",5
3753,"level Women’s Studies course, or have instructor’s consent. Pre: 1824. (3H,3C)
",5
5431,"otherwise course must be repeated. Pre: 4754, SPIA 2554, SPIA 3554. (3H,3C)
",5
3669,"with different content for a maximum of 9 credits. Junior standing. Pre: 3104. (3H,3C)
",5
2642,"including the impacts of encounter and exchange. Intensive study of a specific topic or period. (3H,3C)
",5
2638,"related to the study of religion and violence, building from theoretical and historical considerations. (3H,3C)
",5
3665,"schools with individual students’ rights/responsibilities. Pre: 3414 or CRIM 3414. (3H,3C)
",5
4404,"Pre: FIN 4014. (3H,3C)
",5
5341,"current social issues, modern ethical values, and alienation. Pre: PSCI 1014 or PSCI 1014H. (3H,3C)
",5
2634,"movement, and contemporary moral and ethical issues. (3H,3C)
",5
2620,"Hebrew Bible (Old Testament). (3H,3C)
",5
4414,"decision-making, including local and traditional knowledge. (3H,3C)
",5
3688,"establish contexts for development planning and policy-making. Junior standing required. (3H,3C)
",5
2615,"development of Islam in the middle Ages and its resurgence in the 20th century. (3H,3C)
",5
2608,"institutions. (3H,3C)
",5
5337,"various analytic tools; normative issues in the practice of policy analysis. Pre: PSCI 1014 or PSCI 1014H.
",5
2688,"political identity. (3H,3C)
",5
4533,"1205 or MATH 1225 for 3005; 3005 for 3006. (3H,3C)
",5
2859,"current green business environments to foster natural resource-based enterprises. (3H,3C)
",5
4361,"Includes problem- based service-learning projects. (3H,3C)
",5
2874,"also included. Pre: CHEM 1035, BIOL 1115. (3H,3C)
",5
4348,"experiences, reflection, and the development of a personal community engagement action plan. (3H,3C)
",5
3733,"meanings, and identities. Pre: 1824. (3H,3C)
",5
3710,"other dimensions of inequality. Pre: 1824. (3H,3C)
",5
3706,"work and the state. (3H,3C)
",5
2884,"goods supply chain. Pre: 2104. (3H,3C)
",5
3758,"approaches; and Western constructions of the ""rights of women in Islam."" (3H,3C)
",5
2906,"assess and plan for NTFP business opportunities. (3H,3C)
",5
2724,"sources: written accounts, photographic and film, personal testimony. (3H,3C)
",5
2694,"religions and globalization. (3H,3C)
",5
4538,"course. Pre: 3005 or CMDA 2006. (3H,3C)
",5
2901,"quality, homeowner education and global impact. Certification in various green building systems. (3H,3C)
",5
3659,"use within the context of various social institutions. Junior standing. Pre: 1004. (3H,3C)
",5
2845,"world trade of forest products. (3H,3C)
",5
2847,"stakeholders. (3H,3C)
",5
1160,"Tech, 1993.R.A.
",4
1584,"Medicine, Virginia Tech, 1984, MS, Purdue University 1980.
",4
68,"M.S., Texas Tech Univ., 2010; Ph.D., Texas Tech Univ., 2014.
",4
1588,"Architecture. B.A., William & Mary, 1980; M.Arch., Virginia Tech, 1984.
",4
1668,"University of Virginia 2014.
",4
926,"Tech, 2007.
",4
1655,"PRITCHETT, Chris (2006), Visiting Instructor. B.Arch., Virginia Tech, 2005; M.S., Arch., Virginia Tech, 2009.
",4
1583,"Population Health Sciences, PhD, Virginia Tech, 1984, DVM, Virginia-Maryland College of Veterinary
",4
1586,"California, 1978; M.S., Virginia Tech, 2000; Ph.D., Virginia Tech, 2005.4
",4
1599,"Virginia Tech, 1986; M. Arch., Virginia Tech, 1995.
",4
925,"MANN, Robert T. (2010), Assistant Director of Capital Assets. B.S., Virginia Tech, 2000; M.B.A., Virginia
",4
900,"Texas A&M, 1996; Ph.D. Virginia Commonwealth University, 2001.
",4
1108,"MENGERT, Julie (2003), Senior Instructor of English. B.A., Virginia Tech, 2001; M.A., Virginia Tech, 2003.
",4
920,"MALLIKARJUNAN, Vijayalakshmi (2012). Applications Analyst. M.A., Virginia Tech; B.S. Mercer University,
",4
1592,"France, 1996; Ph.D., Univ. Montpellier, France, 1999.PINKERTON, John M. (1977), SunTrust Prof. of Banking. B.S., Virginia Tech, 1971; M.B.A., Virginia Tech,1972; Ph.D., Florida, 1979.
",4
917,"2005; M.S., Virginia Tech, 2010; Ph.D., Virginia Tech, 2014.
",4
923,"MANN, Jeffrey (1989), Associate Professor of English. B.A., West Virginia University, 1981; M.A., West
",4
79,"GRANT, David C. (2005), Assoc. Prof. of Small Animal Clinical Sciences. B.S, Virginia Tech; D.V.M., Univ. of
",4
1614,"M.S.W., University of Connecticut, 1986; Ph.D., Virginia Tech, 2006.
",4
913,"at Wise, 1984; M.S., Univ. of Virginia, 1985
",4
1627,"POLYS, Nicholas F. (2006), Director, Visualization, Research and Cluster Computing. Ph.D., Virginia Tech,
",4
1640,"Wyoming, 1970; Ph.D., Univ. of Virginia, 1998.
",4
1641,"POTTER, Peter (2016), Director, Publishing Strategy; Library. B.A., Virginia Tech, 1984; M.A., University of
",4
1642,"Virginia, 1991.
",4
905,"MAGNINI, Vincent P. (2008), Assoc. Prof. of Hospitality and Tourism Management. B.A., Virginia Tech, 1996;
",4
1648,"Ph.D., Virginia, 1996.
",4
924,"Virginia University, 1984.
",4
903,"MAGGARD, Derick (2014), Executive Director, Apex Systems Center for Innovation and Entrepreneurship,Pamplin College of Business. B.A., Southern Virginia University, 2010; M.S., Virginia Tech, 2013.MAGILL, Brenden (2018), Asst. Collegiate Prof. of Physics. B.S., San Diego State Univ., 2003; M.S., Florida
",4
1651,"PRICE, William T., Jr. (1982), Assoc. Prof. of Education. A.A., Bluefield, 1972; B.S., Virginia Tech, 1974;
",4
1652,"M.S., Virginia Tech, 1979; Ph.D., Univ. of Nebraska, 1981.
",4
1159,"MILLS, Thomas H. (1993), Assoc. Prof. of Building Construction. B.Arch., Virginia Tech, 1978; M.S., Virginia
",4
1608,"B.S., Virginia Tech, 1980; D.V.M., Virginia Tech, 1984; M.S., Illinois, 1992; Diplomate, A.C.V.S.
",4
1294,"1977; Ph.D., Virginia Tech, 1981.
",4
1154,"MILLEY, Steven R. (2013), Asst. Director of Undergraduate Admissions. B.A., Virginia Tech, 1987.
",4
1805,"Research and Extension Center. B.S. North Carolina State Univ., 1995; M.S., Virginia Tech, 1998; Ph.D.,
",4
1737,"RATLIFF, Andrew C. (2011), Application Administrator, B.S., Virginia Tech, 2008.
",4
82,"Architecture. B.Arch., Virginia Tech, 1995; M.S. Arch., Virginia Tech, 2003; Ph.D., ADR., Virginia Tech, 2007.
",4
1741,"RAWLINGS, Cara (2007), Associate Prof. of Theatre. B.S., Middle Tennessee State, 1997; M.F.A., Virginia
",4
1754,"REED, T. David (1993), Research Scientist, Crop and Soil Environmental Sciences. B.S., Virginia Tech, 1984;
",4
1755,"M.S., Virginia Tech, 1987; Ph.D., Virginia Tech, 1990. (Southern Piedmont Agricultural Research and
",4
864,"1989; MPA, The American University, 1993; Ph.D., Virginia Tech, 2008.2,3
",4
1760,"REEDER, Dana R. (2009), Clinical Asst. Prof. of Large Animal Clinical Sciences. B.S., Virginia Tech, 1994;
",4
1118,"MERRITT, Travis R. (2018), Asst. Collegiate Prof. of Physics. B.S., Virginia Tech, 2005; Ph.D., Virginia Tech,
",4
1782,"REITER, Mark S. (2008), Assoc. Prof. of Crop and Soil Environmental Sciences. B.S., Virginia Tech, 2001;
",4
1784,"RENARDY, Michael (1986), Virginia Tech Class of 1950 Prof. of Mathematics. Dipl. Math. Stuttgart, 1977;
",4
851,"Tech, 1996; Ph.D., Univ of Minnesota, 2001. (Northern Virginia Center).
",4
1809,"RIFFLE, Judy S. (1988), Prof. of Chemistry. B.S., Virginia Tech, 1973; Ph.D., Virginia Tech, 1981.
",4
1145,"MILLER, Kenneth E. (2000), Univ. Controller. B.S., Virginia Tech, 1980; C.P.A.
",4
1814,"RIPEPI, Nino S. (2012), Asst. Prof. of Mining and Minerals Engineering. B.S., Virginia Tech, 1999; Ph.D.,
",4
1815,"Virginia Tech, 2009.
",4
841,"Virginia Tech, 2004; Ph.D., Virginia Tech, 2006.
",4
840,"LOWE, K. Todd (2010), Assoc. Prof. of Aerospace and Ocean Engineering. B.S., Virginia Tech, 2001; M.S.,
",4
839,"LOW, Jesse H. (2012), Accountant. B.B.A. Texas Christian Univ., 2007; MACIS, Virginia Tech, 2010; C.P.A.
",4
838,"Tech, 2013, M.S., Mining and Minerals Engineering, Virginia Tech, 2015.
",4
91,"Virginia Tech, 1992; ABD, UNC- Chapel Hill, 2001.
",4
836,"1996; M.A.Sc., Nanyang Tech. Univ., 1998; Ph.D., Univ. of Florida, 2003. (Northern Virginia Center).
",4
1831,"8,10Environment, and Prof. of Human Development. B.A., Indiana Univ. of Pennsylvania, 1979; M.S., Texas Tech,1981; Ph.D., Texas Tech, 1984.
",4
1836,"ROBINSON, Alma L. C. (2011). Instructor of Physics. B.A., Virginia Tech, 2002; M.S., Virginia Tech, 2003.
",4
832,"Henríquez Ureña, 1990; M.A., Virginia Tech, 2004.
",4
1734,"Auburn University, 1977; MBA, Queens University, 1982; Ph.D., Virginia Tech, 2011.
",4
872,"Tech, 1980; M.S., Virginia Tech, 1982; Ph.D., Virginia Tech, 1986.
",4
873,"LUXBACHER, Kramer D. (2008), Assoc. Prof. of Mining and Minerals Engineering. B.S., Virginia Tech, 2002;
",4
874,"M.S., Virginia Tech, 2005; Ph.D., Virginia Tech, 2008; P.E.
",4
1682,"2002; Masters of Information Technology, Virginia Tech, 2012.
",4
1684,"RADCLIFFE, David H. (1987), Professor of English. B.S., Univeristy of Virginia, 1977; M.A., University of
",4
1577,"Tech, 1987.
",4
1685,"Virginia., 1982; Ph.D., University of Virginia., 1987.
",4
80,"Florida, 1999; M.S., Virginia Tech, 2003; Diplomate A.C.V.I.M (Internal Medicine).
",4
1139,"2006, B.S. Mathematics, Virginia Tech, 2006; M.S. Computer Science and Applications, 2007; Ph.D.,
",4
1687,"B.A., English, University of Virginia, 1977; M.A., English, University of Chicago, 1978.
",4
1114,"MEREDITH, Joe W. (1993), President, Virginia Tech Corporate Research Center; B.S., VPI&SU, 1969; M.S.,
",4
1138,"MILLER, Chreston (2014), Data & Informatics Consultant; Library. B.S. Computer Science, Virginia Tech;
",4
1137,"Virginia Campus.
",4
890,"Virginia Tech, 1998.
",4
889,"MACEDO, Peter (2004), Director, Access and Faculty Development. B.S., Physics, Virginia Tech, 1977; M.A.,
",4
1693,"Univ. of Cairo, 1974; Ph.D., Virginia Tech, 1979.
",4
1701,"1973; M.S., SUNY, 1975; Ph.D., Virginia Tech, 1980. Northern Virginia Campus.
",4
1706,"RAKES, Terry R. (1986), Houchins Prof. of Business Information Technology. B.S., Virginia Tech, 1971;
",4
1707,"M.B.A., Virginia Tech, 1976; Ph.D., Virginia Tech, 1980.
",4
1713,"Michigan, 1997. (Northern Virginia Center)
",4
882,"MABRY, Curtis L. (2001), Sr. Director of Human Resources Initiatives and Partnerships. B.S., Virginia Tech,
",4
1714,"RAMEY, Craig T. (2001), Distinguished Research Scholar. B.A., West Virginia University, 1965; M.A., West
",4
1715,"Virginia University, 1967; Ph.D., West Virginia University, 1969.
",4
879,"Virginia Tech, 1978; Ph.D., Virginia Tech, 1986.
",4
878,"LYTTON, Ruth (1986), Professor of Agricultural and Applied Economics. B.S., Virginia Tech, 1976; M.S.,
",4
1716,"RAMEY, Lindsey (2015), Academic Advisor, Pamplin College of Business. B.S., Virginia Tech, 2007.
",4
1581,"Ohio State Univ., 1987; Ph.D., Virginia Tech, 1994.
",4
1551,"PENDLETON, Leslie (1999), Instructor, Electrical and Computer Engineering. B.S., Virginia Tech, 1980; M.A.,
",4
1576,"PHLEGAR, Charles D. (2015), Vice President for Advancement. B.S., Virginia Tech, 1978; M.A., Virginia
",4
1012,"Engineering. B.S., Virginia Tech, 1988; M.S., Purdue University, 1989; Ph.D., Purdue University, 1994.
",4
1026,"M.P.A., Virginia Tech, 2005.
",4
1345,"NEWCOMB, Daniel C. (2017), Academic and Career Advisor. B.A., Virginia Tech, 2013, M.A., Virginia Tech,
",4
1024,"2007 PhD Virginia Tech 2008.
",4
1023,"McCOY, Andrew P. (2008), Dept. Head; Professor. B.A./B.S., Univ. of Virginia, 1997; M.S., Virginia Tech,
",4
1346,"2017, M.A.Ed., Virginia Tech, 2017.
",4
1020,"and B.S. Concord University 1993; M.A. English, VPI&SU 1995; J.D. West Virginia College of Law, 1999.
",4
1354,"1979; M.S., Cal. Tech, 1980; Ph.D., Cal. Tech, 1984.
",4
1018,"2006; Ph.D., Virginia Tech, 2016.McCANN, Kelly L. (2009), Asst. Director, Alumni Relations. B.S., Virginia Tech, 2007.McCANN, Kelly L. (2009), Asst. Director, Alumni Relations. B.S., Virginia Tech, 2007.
",4
1017,"McCALL, David S. (2016), Asst. Prof. of Plant Pathology. B.B.A., Radford, Univ, 2001; M.S., Virginia Tech,
",4
1016,"Virginia Tech, 1974.
",4
1372,"NOBEL, Aaron (2017), Asst. Prof. of Mining and Minerals Engineering. B.S., Virginia Tech, 2009; M.S.,
",4
1373,"Virginia Tech 2012; Ph.D., Virginia Tech, 2013.
",4
1572,"M.A.Ed., Virginia Tech, 2004
",4
1374,"NOBLE, Alice. (2017), Academic and Career Advisor. B.S. Virginia Tech, 2009; M.S.Ed., Virginia Tech, 2010.
",4
1009,"MAYER, Theresa (2016), Professor of Electrical and Computer Engineering. B.S., EE, Virginia Tech; M.S., EE,
",4
52,"FEUERBACHER, Erica (2017), Asst. Prof. of Animal and Poultry Sciences. B.S., Arizona State University,GOODEN, Susan (1997), Assoc. Professor of Public Administration and Policy. B.A., Virginia Tech, 1990;
",4
1383,"NORTON, Anderson (2007), Prof. of Mathematics. B.S., Virginia Tech, 1995; M.A., University of Georgia,
",4
1005,"MAYCOCK, Michelle S. (2007), Instructor of English. B.A., Virginia Tech, 1983; M.A., Virginia Tech, 1985;
",4
1004,"MAY, Michael L. (2016), Asst Prof of Naval Science. LT, U.S. Navy. B.S., Virginia Tech, 2011.
",4
53,"M.A., Virginia Tech, 1992; M.A., Syracuse University, 1995; Ph.D., Syracuse University, 1996.
",4
1387,"NOTTINGHAM, Quinton J. (1995), Assoc. Prof. of Business Information Technology, B.S., Virginia Tech,
",4
1388,"1989, M.S., Virginia Tech, 1991, Ph.D., Virginia Tech, 1995.
",4
54,"GORDON, Nannette Jimenez (2007), Asst. Registrar. B.S., Virginia Tech, 2003; M.A. Ed., Virginia Tech, 2006;
",4
1397,"OAKEY, Steve (2004), Senior Instructor of English. B.A., Tusculum College, 2002; M.A., Virginia Tech, 2004.
",4
1340,"College, State University of New York at Binghamton, 1975; M.A., Virginia Tech, 1980.
",4
1028,"MCCOY, Traci. (2011), Asst. Director of Undergraduate Admissions. B.A., Virginia Tech, 1992; M.P.A.,
",4
1029,"Virginia Tech, 2016.
",4
1338,"NEWMAN, Joseph T. (2013), Project Associate. B.A., Virginia Tech, 2011.
",4
1299,"2003; M.Eng., National Experimental Univ. of Tachira, 2009; M.B.A. Temple Univ., 2013; Ph.D., Virginia Tech,
",4
1271,"MUKUNI, Joseph S. (2012), Visiting Assistant Prof. of Education. M.Sc., Univ. of Aston, 1984; Ph.D., Virginia
",4
1046,"1994; Ph.D., Virginia Tech, 1999.
",4
